Año,Clave_Ent,Entidad,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2021,12,GUERRERO,Homicidio,Homicidio doloso,Con otro elemento,16.0,15.0,17.0,10.0,23.0,14.0,7.0,15.0,21.0,18.0,23.0,12.0
2021,12,GUERRERO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,13,HIDALGO,Homicidio,Homicidio doloso,Con arma de fuego,7.0,5.0,10.0,9.0,8.0,3.0,5.0,12.0,16.0,9.0,10.0,9.0
2021,13,HIDALGO,Homicidio,Homicidio doloso,Con arma blanca,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,3.0,1.0
2021,13,HIDALGO,Homicidio,Homicidio doloso,Con otro elemento,9.0,14.0,16.0,10.0,6.0,8.0,10.0,11.0,12.0,9.0,7.0,8.0
2021,13,HIDALGO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,14,JALISCO,Homicidio,Homicidio doloso,Con arma de fuego,98.0,125.0,101.0,99.0,115.0,87.0,81.0,84.0,83.0,95.0,53.0,93.0
2021,14,JALISCO,Homicidio,Homicidio doloso,Con arma blanca,14.0,14.0,11.0,18.0,18.0,9.0,19.0,16.0,17.0,11.0,16.0,18.0
2021,14,JALISCO,Homicidio,Homicidio doloso,Con otro elemento,30.0,29.0,31.0,38.0,44.0,39.0,29.0,16.0,22.0,32.0,32.0,25.0
2021,14,JALISCO,Homicidio,Homicidio doloso,No especificado,14.0,10.0,16.0,8.0,3.0,9.0,15.0,10.0,31.0,6.0,15.0,20.0
2021,15,MEXICO,Homicidio,Homicidio doloso,Con arma de fuego,119.0,141.0,142.0,123.0,129.0,120.0,123.0,152.0,147.0,148.0,136.0,146.0
2021,15,MEXICO,Homicidio,Homicidio doloso,Con arma blanca,18.0,15.0,21.0,20.0,23.0,17.0,32.0,12.0,16.0,29.0,23.0,22.0
2021,15,MEXICO,Homicidio,Homicidio doloso,Con otro elemento,21.0,49.0,44.0,37.0,59.0,37.0,31.0,32.0,39.0,43.0,40.0,40.0
2021,15,MEXICO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con arma de fuego,136.0,128.0,155.0,155.0,149.0,138.0,157.0,165.0,150.0,176.0,154.0,194.0
2021,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con arma blanca,8.0,20.0,12.0,14.0,17.0,13.0,9.0,10.0,10.0,14.0,8.0,8.0
2021,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con otro elemento,5.0,8.0,4.0,6.0,8.0,6.0,8.0,9.0,9.0,8.0,6.0,7.0
2021,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,No especificado,11.0,10.0,17.0,18.0,12.0,10.0,14.0,12.0,14.0,7.0,16.0,8.0
2021,17,MORELOS,Homicidio,Homicidio doloso,Con arma de fuego,58.0,42.0,62.0,74.0,69.0,61.0,62.0,56.0,60.0,77.0,62.0,72.0
2021,17,MORELOS,Homicidio,Homicidio doloso,Con arma blanca,2.0,3.0,5.0,6.0,4.0,1.0,2.0,5.0,1.0,1.0,0.0,3.0
2021,17,MORELOS,Homicidio,Homicidio doloso,Con otro elemento,11.0,11.0,17.0,19.0,25.0,28.0,26.0,14.0,22.0,23.0,30.0,21.0
2021,17,MORELOS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,NAYARIT,Homicidio,Homicidio doloso,Con arma de fuego,10.0,9.0,8.0,12.0,11.0,6.0,7.0,6.0,8.0,6.0,8.0,7.0
2021,18,NAYARIT,Homicidio,Homicidio doloso,Con arma blanca,3.0,3.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,6.0,1.0
2021,18,NAYARIT,Homicidio,Homicidio doloso,Con otro elemento,9.0,6.0,5.0,5.0,2.0,10.0,3.0,5.0,8.0,4.0,3.0,2.0
2021,18,NAYARIT,Homicidio,Homicidio doloso,No especificado,0.0,0.0,3.0,3.0,0.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0
2021,19,NUEVO LEON,Homicidio,Homicidio doloso,Con arma de fuego,67.0,57.0,63.0,64.0,61.0,74.0,91.0,79.0,61.0,51.0,36.0,69.0
2021,19,NUEVO LEON,Homicidio,Homicidio doloso,Con arma blanca,6.0,6.0,5.0,5.0,10.0,8.0,5.0,11.0,9.0,10.0,1.0,6.0
2021,19,NUEVO LEON,Homicidio,Homicidio doloso,Con otro elemento,6.0,6.0,13.0,12.0,16.0,16.0,12.0,10.0,19.0,9.0,7.0,22.0
2021,19,NUEVO LEON,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,20,OAXACA,Homicidio,Homicidio doloso,Con arma de fuego,52.0,46.0,44.0,43.0,39.0,40.0,49.0,44.0,48.0,60.0,37.0,42.0
2021,20,OAXACA,Homicidio,Homicidio doloso,Con arma blanca,8.0,6.0,15.0,5.0,7.0,10.0,6.0,11.0,7.0,8.0,7.0,13.0
2021,20,OAXACA,Homicidio,Homicidio doloso,Con otro elemento,7.0,5.0,8.0,10.0,5.0,3.0,1.0,10.0,5.0,7.0,8.0,9.0
2021,20,OAXACA,Homicidio,Homicidio doloso,No especificado,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,21,PUEBLA,Homicidio,Homicidio doloso,Con arma de fuego,40.0,25.0,41.0,37.0,31.0,35.0,51.0,45.0,36.0,32.0,50.0,38.0
2021,21,PUEBLA,Homicidio,Homicidio doloso,Con arma blanca,8.0,7.0,13.0,11.0,11.0,7.0,7.0,5.0,7.0,9.0,14.0,11.0
2021,21,PUEBLA,Homicidio,Homicidio doloso,Con otro elemento,13.0,15.0,22.0,23.0,20.0,15.0,19.0,19.0,26.0,23.0,14.0,17.0
2021,21,PUEBLA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,22,QUERETARO,Homicidio,Homicidio doloso,Con arma de fuego,12.0,4.0,7.0,6.0,9.0,5.0,7.0,4.0,7.0,6.0,5.0,6.0
2021,22,QUERETARO,Homicidio,Homicidio doloso,Con arma blanca,2.0,5.0,3.0,9.0,4.0,1.0,3.0,3.0,4.0,4.0,8.0,4.0
2021,22,QUERETARO,Homicidio,Homicidio doloso,Con otro elemento,1.0,5.0,5.0,5.0,6.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0
2021,22,QUERETARO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0
2021,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con arma de fuego,15.0,31.0,38.0,43.0,42.0,32.0,23.0,40.0,38.0,34.0,34.0,22.0
2021,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con arma blanca,6.0,5.0,3.0,11.0,6.0,6.0,5.0,11.0,3.0,5.0,8.0,4.0
2021,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con otro elemento,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2021,23,QUINTANA ROO,Homicidio,Homicidio doloso,No especificado,8.0,8.0,9.0,7.0,6.0,10.0,12.0,8.0,12.0,12.0,10.0,13.0
2021,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con arma de fuego,42.0,39.0,52.0,52.0,50.0,45.0,29.0,43.0,27.0,29.0,25.0,30.0
2021,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con arma blanca,10.0,5.0,4.0,3.0,4.0,7.0,5.0,5.0,4.0,6.0,6.0,6.0
2021,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con otro elemento,7.0,6.0,11.0,4.0,7.0,10.0,6.0,7.0,7.0,4.0,7.0,2.0
2021,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,No especificado,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0
2021,25,SINALOA,Homicidio,Homicidio doloso,Con arma de fuego,34.0,28.0,25.0,23.0,43.0,28.0,31.0,30.0,38.0,27.0,26.0,27.0
2021,25,SINALOA,Homicidio,Homicidio doloso,Con arma blanca,7.0,7.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,4.0,2.0,4.0
2021,25,SINALOA,Homicidio,Homicidio doloso,Con otro elemento,11.0,12.0,12.0,13.0,15.0,9.0,10.0,5.0,11.0,15.0,10.0,7.0
2021,25,SINALOA,Homicidio,Homicidio doloso,No especificado,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0
2021,26,SONORA,Homicidio,Homicidio doloso,Con arma de fuego,82.0,59.0,94.0,85.0,97.0,64.0,98.0,88.0,80.0,97.0,79.0,89.0
2021,26,SONORA,Homicidio,Homicidio doloso,Con arma blanca,4.0,11.0,8.0,9.0,16.0,12.0,8.0,10.0,13.0,6.0,4.0,8.0
2021,26,SONORA,Homicidio,Homicidio doloso,Con otro elemento,39.0,40.0,40.0,53.0,33.0,43.0,52.0,40.0,30.0,33.0,38.0,38.0
2021,26,SONORA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,27,TABASCO,Homicidio,Homicidio doloso,Con arma de fuego,17.0,26.0,16.0,32.0,24.0,20.0,16.0,24.0,20.0,11.0,6.0,15.0
2021,27,TABASCO,Homicidio,Homicidio doloso,Con arma blanca,4.0,9.0,10.0,6.0,6.0,6.0,6.0,7.0,7.0,3.0,6.0,3.0
2021,27,TABASCO,Homicidio,Homicidio doloso,Con otro elemento,10.0,3.0,8.0,8.0,6.0,4.0,6.0,7.0,5.0,5.0,4.0,2.0
2021,27,TABASCO,Homicidio,Homicidio doloso,No especificado,1.0,2.0,1.0,0.0,3.0,3.0,0.0,3.0,2.0,4.0,1.0,2.0
2021,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con arma de fuego,15.0,19.0,20.0,16.0,18.0,23.0,14.0,34.0,25.0,31.0,22.0,16.0
2021,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con arma blanca,5.0,4.0,10.0,6.0,5.0,8.0,4.0,3.0,6.0,4.0,5.0,10.0
2021,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con otro elemento,14.0,16.0,10.0,19.0,24.0,16.0,17.0,19.0,19.0,23.0,10.0,13.0
2021,28,TAMAULIPAS,Homicidio,Homicidio doloso,No especificado,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,29,TLAXCALA,Homicidio,Homicidio doloso,Con arma de fuego,6.0,3.0,8.0,6.0,6.0,7.0,6.0,4.0,8.0,5.0,5.0,3.0
2021,29,TLAXCALA,Homicidio,Homicidio doloso,Con arma blanca,1.0,0.0,3.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0
2021,29,TLAXCALA,Homicidio,Homicidio doloso,Con otro elemento,1.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,5.0,7.0,4.0,1.0
2021,29,TLAXCALA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con arma de fuego,69.0,58.0,74.0,53.0,55.0,48.0,51.0,53.0,54.0,72.0,45.0,58.0
2021,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con arma blanca,9.0,11.0,11.0,19.0,9.0,11.0,9.0,18.0,16.0,10.0,15.0,15.0
2021,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con otro elemento,30.0,24.0,21.0,24.0,32.0,21.0,22.0,22.0,14.0,19.0,18.0,17.0
2021,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,31,YUCATAN,Homicidio,Homicidio doloso,Con arma de fuego,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0
2021,31,YUCATAN,Homicidio,Homicidio doloso,Con arma blanca,2.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
2021,31,YUCATAN,Homicidio,Homicidio doloso,Con otro elemento,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0
2021,31,YUCATAN,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,32,ZACATECAS,Homicidio,Homicidio doloso,Con arma de fuego,94.0,74.0,70.0,66.0,76.0,48.0,61.0,80.0,95.0,84.0,70.0,58.0
2021,32,ZACATECAS,Homicidio,Homicidio doloso,Con arma blanca,7.0,7.0,4.0,1.0,6.0,9.0,18.0,7.0,9.0,5.0,12.0,9.0
2021,32,ZACATECAS,Homicidio,Homicidio doloso,Con otro elemento,8.0,14.0,6.0,15.0,14.0,18.0,8.0,15.0,15.0,18.0,20.0,13.0
2021,32,ZACATECAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con arma de fuego,3.0,1.0,3.0,1.0,2.0,4.0,4.0,4.0,5.0,2.0,3.0,5.0
2022,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con arma blanca,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0
2022,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con otro elemento,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,0.0,1.0
2022,1,AGUASCALIENTES,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con arma de fuego,147.0,106.0,127.0,127.0,143.0,150.0,148.0,128.0,143.0,153.0,118.0,140.0
2022,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con arma blanca,6.0,6.0,7.0,7.0,12.0,6.0,3.0,7.0,8.0,13.0,6.0,3.0
2022,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con otro elemento,18.0,18.0,22.0,30.0,20.0,43.0,33.0,46.0,28.0,37.0,35.0,18.0
2022,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,No especificado,29.0,20.0,31.0,30.0,38.0,31.0,45.0,24.0,24.0,20.0,16.0,29.0
2022,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con arma de fuego,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0
2022,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con arma blanca,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con otro elemento,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0
2022,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,No especificado,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
2022,4,CAMPECHE,Homicidio,Homicidio doloso,Con arma de fuego,4.0,2.0,2.0,1.0,7.0,3.0,5.0,0.0,5.0,6.0,11.0,11.0
2022,4,CAMPECHE,Homicidio,Homicidio doloso,Con arma blanca,0.0,2.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0
2022,4,CAMPECHE,Homicidio,Homicidio doloso,Con otro elemento,1.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0
2022,4,CAMPECHE,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con arma de fuego,4.0,2.0,6.0,4.0,3.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0
2022,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con arma blanca,3.0,1.0,2.0,6.0,6.0,4.0,3.0,2.0,4.0,3.0,0.0,1.0
2022,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con otro elemento,4.0,4.0,3.0,6.0,3.0,3.0,8.0,1.0,6.0,2.0,2.0,7.0
2022,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,6,COLIMA,Homicidio,Homicidio doloso,Con arma de fuego,26.0,50.0,65.0,61.0,63.0,41.0,33.0,49.0,60.0,62.0,46.0,50.0
2022,6,COLIMA,Homicidio,Homicidio doloso,Con arma blanca,0.0,3.0,7.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0
2022,6,COLIMA,Homicidio,Homicidio doloso,Con otro elemento,6.0,5.0,10.0,8.0,8.0,12.0,13.0,14.0,6.0,12.0,5.0,8.0
2022,6,COLIMA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2022,7,CHIAPAS,Homicidio,Homicidio doloso,Con arma de fuego,20.0,21.0,24.0,17.0,16.0,22.0,24.0,17.0,16.0,14.0,22.0,18.0
2022,7,CHIAPAS,Homicidio,Homicidio doloso,Con arma blanca,4.0,8.0,10.0,5.0,5.0,5.0,3.0,4.0,3.0,6.0,8.0,10.0
2022,7,CHIAPAS,Homicidio,Homicidio doloso,Con otro elemento,4.0,8.0,4.0,15.0,9.0,1.0,8.0,8.0,4.0,2.0,5.0,7.0
2022,7,CHIAPAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con arma de fuego,83.0,75.0,76.0,58.0,93.0,103.0,112.0,114.0,87.0,95.0,78.0,65.0
2022,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con arma blanca,7.0,12.0,7.0,21.0,20.0,26.0,27.0,18.0,18.0,20.0,20.0,15.0
2022,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con otro elemento,24.0,25.0,25.0,32.0,40.0,33.0,37.0,50.0,42.0,39.0,26.0,31.0
2022,8,CHIHUAHUA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con arma de fuego,25.0,25.0,35.0,41.0,37.0,36.0,42.0,42.0,32.0,42.0,45.0,44.0
2022,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con arma blanca,13.0,7.0,9.0,8.0,18.0,7.0,9.0,7.0,7.0,8.0,10.0,15.0
2022,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con otro elemento,7.0,13.0,12.0,9.0,13.0,10.0,12.0,17.0,14.0,10.0,20.0,8.0
2022,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,10,DURANGO,Homicidio,Homicidio doloso,Con arma de fuego,2.0,7.0,3.0,6.0,6.0,7.0,4.0,6.0,5.0,6.0,6.0,4.0
2022,10,DURANGO,Homicidio,Homicidio doloso,Con arma blanca,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0
2022,10,DURANGO,Homicidio,Homicidio doloso,Con otro elemento,4.0,1.0,4.0,5.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0,0.0
2022,10,DURANGO,Homicidio,Homicidio doloso,No especificado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,11,GUANAJUATO,Homicidio,Homicidio doloso,Con arma de fuego,153.0,157.0,199.0,156.0,187.0,185.0,186.0,163.0,206.0,195.0,178.0,184.0
2022,11,GUANAJUATO,Homicidio,Homicidio doloso,Con arma blanca,4.0,1.0,4.0,4.0,9.0,7.0,6.0,1.0,1.0,7.0,3.0,6.0
2022,11,GUANAJUATO,Homicidio,Homicidio doloso,Con otro elemento,37.0,23.0,40.0,27.0,35.0,31.0,46.0,33.0,31.0,42.0,49.0,38.0
2022,11,GUANAJUATO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,12,GUERRERO,Homicidio,Homicidio doloso,Con arma de fuego,54.0,64.0,49.0,70.0,62.0,81.0,83.0,59.0,85.0,81.0,60.0,59.0
2022,12,GUERRERO,Homicidio,Homicidio doloso,Con arma blanca,5.0,2.0,5.0,8.0,5.0,9.0,9.0,4.0,5.0,5.0,7.0,7.0
2022,12,GUERRERO,Homicidio,Homicidio doloso,Con otro elemento,25.0,17.0,30.0,20.0,22.0,30.0,24.0,13.0,22.0,16.0,16.0,24.0
2022,12,GUERRERO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,13,HIDALGO,Homicidio,Homicidio doloso,Con arma de fuego,12.0,10.0,13.0,14.0,15.0,16.0,15.0,6.0,6.0,13.0,16.0,7.0
2022,13,HIDALGO,Homicidio,Homicidio doloso,Con arma blanca,0.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0
2022,13,HIDALGO,Homicidio,Homicidio doloso,Con otro elemento,12.0,5.0,11.0,9.0,17.0,12.0,9.0,10.0,8.0,10.0,8.0,6.0
2022,13,HIDALGO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,14,JALISCO,Homicidio,Homicidio doloso,Con arma de fuego,88.0,65.0,68.0,57.0,88.0,96.0,83.0,76.0,67.0,85.0,77.0,67.0
2022,14,JALISCO,Homicidio,Homicidio doloso,Con arma blanca,7.0,12.0,18.0,17.0,15.0,22.0,13.0,6.0,28.0,18.0,21.0,17.0
2022,14,JALISCO,Homicidio,Homicidio doloso,Con otro elemento,25.0,34.0,23.0,25.0,35.0,26.0,36.0,26.0,32.0,40.0,27.0,23.0
2022,14,JALISCO,Homicidio,Homicidio doloso,No especificado,3.0,8.0,12.0,16.0,10.0,7.0,10.0,18.0,14.0,24.0,7.0,12.0
2022,15,MEXICO,Homicidio,Homicidio doloso,Con arma de fuego,140.0,104.0,154.0,106.0,125.0,113.0,129.0,133.0,165.0,145.0,119.0,139.0
2022,15,MEXICO,Homicidio,Homicidio doloso,Con arma blanca,22.0,24.0,21.0,22.0,22.0,20.0,16.0,17.0,21.0,14.0,17.0,16.0
2022,15,MEXICO,Homicidio,Homicidio doloso,Con otro elemento,28.0,20.0,41.0,50.0,59.0,35.0,40.0,30.0,48.0,43.0,27.0,32.0
2022,15,MEXICO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con arma de fuego,170.0,179.0,160.0,167.0,139.0,132.0,113.0,115.0,114.0,118.0,100.0,109.0
2022,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con arma blanca,11.0,12.0,10.0,8.0,10.0,5.0,8.0,9.0,3.0,7.0,5.0,6.0
2022,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con otro elemento,9.0,6.0,13.0,10.0,11.0,11.0,4.0,10.0,8.0,16.0,12.0,10.0
2022,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,No especificado,13.0,11.0,17.0,8.0,7.0,11.0,9.0,7.0,11.0,13.0,17.0,15.0
2022,17,MORELOS,Homicidio,Homicidio doloso,Con arma de fuego,53.0,47.0,73.0,83.0,74.0,49.0,72.0,55.0,58.0,81.0,66.0,71.0
2022,17,MORELOS,Homicidio,Homicidio doloso,Con arma blanca,3.0,5.0,3.0,5.0,1.0,2.0,5.0,7.0,1.0,1.0,6.0,1.0
2022,17,MORELOS,Homicidio,Homicidio doloso,Con otro elemento,21.0,15.0,15.0,17.0,24.0,15.0,16.0,14.0,25.0,26.0,17.0,14.0
2022,17,MORELOS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,18,NAYARIT,Homicidio,Homicidio doloso,Con arma de fuego,6.0,14.0,8.0,6.0,12.0,6.0,8.0,4.0,6.0,2.0,3.0,11.0
2022,18,NAYARIT,Homicidio,Homicidio doloso,Con arma blanca,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0
2022,18,NAYARIT,Homicidio,Homicidio doloso,Con otro elemento,1.0,1.0,0.0,4.0,7.0,2.0,1.0,1.0,1.0,6.0,3.0,4.0
2022,18,NAYARIT,Homicidio,Homicidio doloso,No especificado,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0
2022,19,NUEVO LEON,Homicidio,Homicidio doloso,Con arma de fuego,73.0,89.0,65.0,74.0,99.0,101.0,91.0,121.0,83.0,105.0,70.0,79.0
2022,19,NUEVO LEON,Homicidio,Homicidio doloso,Con arma blanca,6.0,8.0,4.0,5.0,13.0,12.0,13.0,10.0,13.0,11.0,7.0,6.0
2022,19,NUEVO LEON,Homicidio,Homicidio doloso,Con otro elemento,11.0,6.0,12.0,13.0,17.0,14.0,16.0,22.0,23.0,11.0,10.0,15.0
2022,19,NUEVO LEON,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,20,OAXACA,Homicidio,Homicidio doloso,Con arma de fuego,40.0,46.0,46.0,50.0,63.0,48.0,53.0,75.0,52.0,75.0,47.0,68.0
2022,20,OAXACA,Homicidio,Homicidio doloso,Con arma blanca,6.0,5.0,7.0,4.0,16.0,6.0,9.0,13.0,3.0,11.0,7.0,6.0
2022,20,OAXACA,Homicidio,Homicidio doloso,Con otro elemento,8.0,1.0,7.0,4.0,7.0,3.0,3.0,9.0,10.0,6.0,6.0,3.0
2022,20,OAXACA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,21,PUEBLA,Homicidio,Homicidio doloso,Con arma de fuego,36.0,47.0,47.0,49.0,59.0,37.0,37.0,44.0,48.0,43.0,40.0,54.0
2022,21,PUEBLA,Homicidio,Homicidio doloso,Con arma blanca,8.0,10.0,9.0,6.0,9.0,5.0,12.0,9.0,6.0,9.0,6.0,7.0
